"";"LOAN_AMOUNT";"BRANCH_REGION";"CLIENT_GENDER";"CLIENT_FAMILYSTATUS";"CLIENT_TOTALEXPERIENCE";"CLIENT_EDUCATION";"CLIENT_ACTIVITYTYPE";"CLIENT_TOGETHER.INCOME";"LOAN_OUTSTANDINGLOANSCOUNT";"LOAN_OVERDUE_EXIST_FLAG";"EMPLOYMENTTYPE";"LOAN.TERM";"ZODIAC";"ZODIAC_CHINA";"AGE";"CHANGE.WORK";"REAL_ESTATE";"CAR";"DELAY"
"210";0,417357188618398;11;0;4;0,819059445845197;5;2;-0,368387193533893;-0,859807237634891;1;1;0,879690384637608;10;7;0,54426937379909;0;1;1;1
"211";0,35581382656634;1;1;5;0,0871244580636551;5;5;0,0797648982891123;0,454690018071308;1;4;-0,194510036303304;1;0;0,167455905369922;0;0;1;1
"212";-0,254150090505094;18;1;4;-0,238179980950363;5;0;-0,502832821080794;-0,859807237634891;1;1;-0,194510036303304;3;9;-0,586171031488413;0;0;1;1
"213";-0,66143044715695;13;1;3;-1,05144107848541;2;5;-0,256349170578141;0,454690018071308;1;1;0,879690384637608;7;7;-1,26443527466092;0;0;1;0
"214";0,298866758833552;1;1;4;-0,319506090703868;5;3;0,0797648982891123;0,0165242661692412;1;1;-1,25992952737276;0;8;-0,360082950430913;0;0;0;1
"215";-0,724888743160005;1;0;5;-0,970114968731905;5;2;-0,256349170578141;0,892855769973374;1;1;0,879690384637608;6;9;-0,51080833780258;0;1;1;0
"216";-0,875502855076986;7;1;3;-0,970114968731905;0;2;-0,312368182056017;-0,421641485732825;1;1;-1,25992952737276;5;8;-1,33979796834675;0;0;1;1
"217";-0,534514421196938;14;1;3;-1,37674551749943;2;3;-0,536444227967519;-0,859807237634891;0;1;0,879690384637608;0;5;-1,49052335571842;1;1;1;0
"219";-0,851804769120017;13;0;4;-0,238179980950363;4;3;-0,682093657809996;1,76918727377751;1;1;0,879690384637608;9;9;0,318181292741589;1;0;1;1
"220";-0,699347045060441;14;1;4;-0,319506090703868;4;1;0,191802921244864;-0,421641485732825;1;1;-1,25992952737276;8;9;-0,51080833780258;0;1;1;1
"221";0,417357188618398;18;0;5;1,14436388485922;0;3;-0,0322731246666389;0,0165242661692412;1;1;0,879690384637608;7;6;0,694994761170757;0;0;0;1
"222";-0,193153528984121;18;1;0;-0,970114968731905;5;1;-0,424406205011768;-0,421641485732825;0;1;-0,194510036303304;0;0;-0,661533725174247;0;0;1;1
"223";0,417357188618398;13;0;4;-1,05144107848541;5;5;-0,200330159100266;0,892855769973374;1;1;0,879690384637608;5;9;-1,49052335571842;0;1;1;0
"224";-0,788346473116962;13;0;3;0,331102787324169;0;3;-0,648482250923271;-0,421641485732825;1;1;0,879690384637608;11;1;0,0167305179982552;0;1;1;0
"225";-0,724888743160005;17;0;4;-0,970114968731905;4;4;-0,323571984351592;1,33102152187544;1;1;0,879690384637608;0;6;-1,11370988728925;0;0;1;0
"226";-0,254150090505094;1;0;1;2,36425553116178;5;3;-0,536444227967519;-0,421641485732825;1;2;-0,191583059679487;3;1;1,75007247277243;0;0;1;0
"229";0,298866758833552;13;1;5;1,71364665313375;4;3;0,437500064826367;0,454690018071308;1;4;-1,25992952737276;1;5;1,14717092328576;0;1;1;1
"231";-0,0903074812677482;4;1;3;-1,25475635286917;5;1;-0,256349170578141;0,892855769973374;0;1;0,879690384637608;3;7;-1,26443527466092;1;1;1;0
"232";0,100066274649221;13;1;3;-1,37674551749943;2;5;-0,502832821080794;-0,859807237634891;0;1;0,879690384637608;10;9;-1,49052335571842;0;1;1;0
"233";0,417357188618398;13;1;3;-1,13276718823891;5;1;-0,110699740735665;0,892855769973374;1;1;0,879690384637608;11;8;-1,26443527466092;0;1;1;0
"235";0,195253718653803;18;1;3;-1,41740857237618;5;0;-0,424406205011768;-0,421641485732825;1;1;0,879690384637608;6;9;-1,41516066203258;0;1;1;0
"237";-0,0903074812677482;1;0;5;1,22568999461272;0;3;-0,368387193533893;-0,421641485732825;1;1;0,879690384637608;10;6;0,694994761170757;0;0;1;1
"238";0,417357188618398;14;0;4;0,493755006831178;5;5;-0,256349170578141;-1,29797298953696;0;1;0,879690384637608;7;9;0,393543986427423;0;0;1;1
"239";0,417357188618398;14;0;3;0,493755006831178;0;5;-0,256349170578141;-1,29797298953696;0;1;0,879690384637608;9;6;0,694994761170757;0;0;1;1
"240";-0,407598395236926;18;0;4;-1,13276718823891;5;2;-0,480425216489644;1,76918727377751;1;1;0,879690384637608;3;2;-1,03834719360341;0;0;1;0
"241";-0,581910593110876;6;1;3;-1,37674551749943;2;5;0,0797648982891123;-1,29797298953696;0;1;-1,25992952737276;10;10;-1,41516066203258;0;1;1;0
"242";0,35581382656634;10;1;4;0,819059445845197;5;5;0,0797648982891123;0,0165242661692412;1;4;-0,191583059679487;5;1;0,845720148542424;0;1;1;1
"244";-0,803116880009456;14;0;1;0,331102787324169;5;2;-0,458017611898494;-0,859807237634891;0;1;-0,191583059679487;4;4;1,90079786014409;0;1;1;1
"246";0,417357188618398;13;1;5;-0,726136639471391;5;3;-0,250747269430354;-0,421641485732825;1;1;0,879690384637608;1;4;-0,887621806231748;0;1;1;0
"247";0,100066274649221;4;1;3;-0,319506090703868;0;5;-0,256349170578141;2,64551877758164;1;1;0,879690384637608;10;0;0,167455905369922;0;0;1;1
"248";-0,978720795080029;4;1;1;1,71364665313375;0;3;-0,648482250923271;0,892855769973374;1;0;0,879690384637608;4;3;1,59934708540076;0;0;1;0
"249";-0,559131766017761;14;0;4;-0,482158310210877;4;5;-0,704501262401146;-0,421641485732825;1;1;-0,191583059679487;8;8;-0,360082950430913;0;1;1;1
"250";-0,875502855076986;11;0;5;-0,482158310210877;0;5;-0,256349170578141;0,892855769973374;1;1;-0,191583059679487;1;10;-0,51080833780258;0;0;1;0
"251";0,100066274649221;13;1;4;0,493755006831178;4;5;0,976069081935122;1,33102152187544;1;4;0,879690384637608;3;10;0,393543986427423;0;0;1;0
"252";0,35581382656634;10;0;3;0,575081116584683;0;5;-0,116301641883452;0,454690018071308;1;1;-0,191583059679487;2;5;0,318181292741589;0;0;1;0
"253";0,35581382656634;13;0;4;1,30701610436622;5;1;-0,480425216489644;0,0165242661692412;1;1;-0,191583059679487;11;3;1,59934708540076;0;0;1;1
"254";-0,217224073273859;18;0;0;-1,29541940774592;5;6;-0,312368182056017;2,20735302567957;1;1;0,876763408013791;9;8;-0,435445644116746;0;0;1;1
"255";-0,758065837081322;7;0;5;0,0871244580636551;5;3;-0,312368182056017;3,08368452948371;1;1;-1,25992952737276;6;4;0,0920932116840887;1;1;1;1
"257";0,35581382656634;14;0;4;0,16845056781716;0;4;0,191802921244864;-0,421641485732825;1;1;-0,191583059679487;7;5;0,242818599055756;0;0;1;1
"258";-0,254150090505094;11;0;4;0,493755006831178;0;3;-0,435610007307343;0,454690018071308;1;1;-0,191583059679487;10;11;0,0920932116840887;0;0;1;1
"259";-0,407598395236926;13;1;4;0,331102787324169;0;3;-0,312368182056017;-0,859807237634891;1;1;0,879690384637608;4;4;0,0920932116840887;0;1;1;0
"260";-0,288317765098668;14;0;5;-1,13276718823891;0;3;-0,467814216625744;0,454690018071308;1;1;-1,25992952737276;3;8;-1,33979796834675;0;1;1;1
"261";-0,217224073273859;14;1;3;-1,13276718823891;0;1;-0,16671875221354;-0,859807237634891;1;1;0,876763408013791;6;10;-1,33979796834675;0;1;1;1
"262";-1,06927345363065;11;0;5;-0,319506090703868;0;1;-0,682093657809996;-0,859807237634891;1;1;-1,25992952737276;0;9;-0,51080833780258;0;0;1;1
"264";0,00527449686744192;13;1;0;-0,970114968731905;0;1;0,0797648982891123;-0,859807237634891;0;1;-1,79263927290749;6;4;-0,812259112545914;0;0;1;1
"265";-0,217224073273859;13;0;5;0,737733336091692;0;5;-0,189126356804691;3,08368452948371;1;1;0,876763408013791;3;5;0,242818599055756;0;1;1;0
"266";-0,437139209021914;10;1;3;-1,21409329799242;5;5;-0,480425216489644;-0,421641485732825;1;1;-0,724292805214217;3;7;-1,26443527466092;0;1;1;0
"267";-0,788346473116962;18;1;3;0,249776677570664;5;2;-0,480425216489644;0,892855769973374;1;1;0,876763408013791;0;4;0,0920932116840887;0;0;1;1
"268";0,353898892615343;3;1;4;-0,807462749224896;5;5;0,0797648982891123;0,0165242661692412;1;1;0,876763408013791;3;11;-0,812259112545914;0;1;1;0
"269";-0,559131766017761;13;0;4;-0,156853871196859;5;1;-0,592463239445395;-0,859807237634891;0;1;-0,191583059679487;8;4;0,996445535914092;0;1;1;1
"271";0,35581382656634;13;1;3;-1,13276718823891;2;1;-0,14431114762239;3,08368452948371;1;1;-0,191583059679487;3;10;-1,41516066203258;0;1;1;0
"272";-0,915263065123072;4;0;1;0,900385555598701;5;3;-0,592463239445395;-0,859807237634891;1;1;0,873836431389973;11;3;1,59934708540076;0;0;1;0
"273";-0,407598395236926;14;0;4;-0,726136639471391;2;3;-0,592463239445395;-0,859807237634891;1;1;0,873836431389973;2;0;0,242818599055756;1;0;1;1
"274";0,35581382656634;18;1;3;-0,970114968731905;5;5;-0,435610007307343;-0,421641485732825;1;1;-0,191583059679487;5;9;-0,586171031488413;0;0;1;0
"275";-0,581910593110876;14;1;4;0,900385555598701;5;4;-0,480425216489644;-1,29797298953696;0;1;-1,25992952737276;8;4;0,996445535914092;0;0;1;1
"276";-0,581910593110876;14;0;5;-0,319506090703868;5;5;-0,368387193533893;-0,859807237634891;1;1;-1,25992952737276;4;10;-0,435445644116746;0;0;1;1
"277";-1,05165809904743;16;1;3;-0,726136639471391;5;5;-0,536444227967519;2,20735302567957;1;1;-1,25992952737276;10;3;-1,18907258097508;0;1;1;0
"278";-0,66143044715695;14;0;5;0,493755006831178;5;3;-0,614870844036545;-1,29797298953696;0;1;0,873836431389973;9;1;0,845720148542424;0;0;1;1
"279";-0,66143044715695;7;1;4;0,900385555598701;5;3;-0,648482250923271;0,892855769973374;1;1;0,873836431389973;5;11;0,996445535914092;0;0;1;1
"280";-0,223651526721558;18;0;3;-1,13276718823891;5;5;-0,480425216489644;1,76918727377751;1;1;-0,191583059679487;0;8;-1,26443527466092;0;0;1;0
"281";0,417357188618398;13;0;4;-1,21409329799242;0;5;-0,189126356804691;0,892855769973374;1;1;0,873836431389973;8;3;-1,11370988728925;0;1;1;0
"282";-0,864113441530428;0;1;4;-0,726136639471391;5;3;-0,368387193533893;1,33102152187544;1;1;-0,724292805214217;9;1;-0,962984499917581;0;1;1;1
"283";-0,153765777270803;11;0;1;1,71364665313375;0;1;-0,200330159100266;-0,859807237634891;1;1;0,873836431389973;10;1;1,75007247277243;1;0;1;1
"285";-0,280681803230815;13;0;3;0,900385555598701;5;3;-0,749316471583447;-1,29797298953696;0;0;0,873836431389973;0;2;1,75007247277243;0;0;1;1
"286";-0,756617325115434;10;0;3;-1,13276718823891;5;5;-0,502832821080794;-0,421641485732825;0;1;0,873836431389973;5;10;-1,41516066203258;1;1;1;1
"287";0,100066274649221;9;1;4;-0,156853871196859;5;5;-0,424406205011768;-0,859807237634891;0;2;0,879690384637608;5;2;-0,133994869373412;0;0;1;0
"288";0,100066274649221;13;1;4;1,30701610436622;0;5;-0,368387193533893;0,0165242661692412;1;1;0,879690384637608;1;7;0,54426937379909;0;0;1;1
"289";-0,875502855076986;3;1;5;1,87629887264076;4;3;-0,661926813677961;-1,29797298953696;1;0;-1,25992952737276;9;10;1,29789631065743;1;1;1;1
"290";-0,640628819085659;14;1;4;-0,156853871196859;5;2;-0,200330159100266;-0,421641485732825;1;1;-1,25992952737276;3;6;-0,209357563059246;1;0;1;1
"291";-0,280681803230815;7;0;4;1,55099443362674;0;3;-0,183524455656903;1,76918727377751;1;1;0,879690384637608;10;2;1,67470977908659;0;0;1;1
"292";0,163524570652276;7;0;3;-0,319506090703868;5;5;-0,368387193533893;0,454690018071308;1;1;0,879690384637608;11;11;-0,736896418860081;0;1;1;0
"293";-0,534514421196938;6;1;5;-0,726136639471391;5;0;-0,312368182056017;-0,421641485732825;1;1;0,879690384637608;6;11;-0,736896418860081;0;0;1;0
"294";0,417357188618398;13;0;5;0,493755006831178;0;3;-0,00986552007548867;1,76918727377751;1;1;0,879690384637608;6;8;0,54426937379909;0;1;1;0
"295";0,298866758833552;0;1;4;-0,8887888589784;2;5;0,0797648982891123;0,454690018071308;1;4;-1,25992952737276;10;4;-0,887621806231748;1;0;1;0
"297";0,417357188618398;10;1;5;-0,238179980950363;0;5;0,303840944200615;3,27721135774744;1;1;0,879690384637608;0;0;-0,661533725174247;0;1;1;0
"298";0,100066274649221;14;1;5;0,900385555598701;5;3;-0,413202402716193;-0,421641485732825;1;1;0,879690384637608;7;8;0,468906680113257;0;0;1;0
"300";0,417357188618398;4;0;3;0,331102787324169;0;6;-0,312368182056017;-1,29797298953696;0;1;0,879690384637608;10;0;0,167455905369922;0;1;1;1
"301";0,35581382656634;8;1;4;-1,21409329799242;0;0;0,0797648982891123;0,0165242661692412;1;1;-0,191583059679487;1;6;-1,11370988728925;0;1;1;0
"302";0,100066274649221;14;1;4;0,331102787324169;5;3;-0,458017611898494;0,454690018071308;1;1;0,879690384637608;6;11;1,07180822959993;0;1;1;1
"303";0,100066274649221;14;0;1;2,12027720190127;5;3;-0,368387193533893;0,454690018071308;0;1;0,879690384637608;0;1;1,82543516645826;0;0;1;1
"304";-0,559131766017761;0;0;4;-1,21409329799242;5;5;-0,58125943714982;-0,859807237634891;1;1;-0,724292805214217;10;3;-1,18907258097508;1;1;1;1
"305";-0,864113441530428;17;0;5;-0,726136639471391;5;5;-0,648482250923271;-0,859807237634891;1;1;-0,191583059679487;7;7;-0,360082950430913;0;1;1;0
"306";-0,254150090505094;0;1;3;-0,8887888589784;5;5;-0,58125943714982;-1,29797298953696;0;1;-0,191583059679487;6;0;-0,661533725174247;0;0;1;1
"307";0,100066274649221;17;1;4;-0,319506090703868;5;3;-0,401998600420618;3,27721135774744;1;1;0,879690384637608;3;3;-0,284720256745079;0;1;1;0
"309";-1,05165809904743;13;0;1;1,55099443362674;0;3;-0,704501262401146;-0,859807237634891;0;1;-1,79263927290749;6;0;1,14717092328576;0;1;1;1
"311";0,417357188618398;18;1;4;-0,970114968731905;5;5;-0,480425216489644;-0,859807237634891;0;1;0,879690384637608;0;11;-0,736896418860081;0;1;1;0
"312";0,417357188618398;4;1;3;-1,13276718823891;0;5;-0,256349170578141;2,20735302567957;1;4;0,879690384637608;1;6;-1,11370988728925;0;0;1;1
"313";-0,864113441530428;1;0;4;1,87629887264076;2;1;-0,514036623376369;3,27721135774744;1;1;-0,191583059679487;8;2;1,75007247277243;0;0;1;0
"314";-0,288317765098668;13;1;4;-0,563484419964382;0;5;-0,14431114762239;0,0165242661692412;1;1;-1,25992952737276;1;5;-0,661533725174247;0;0;0;0
"315";-0,934221081051768;11;0;4;-0,319506090703868;0;3;-0,682093657809996;-0,859807237634891;1;1;-1,25992952737276;10;9;0,318181292741589;0;0;1;1
"316";0,100066274649221;14;1;3;-0,319506090703868;5;4;-0,256349170578141;-0,859807237634891;0;1;0,876763408013791;9;8;-0,435445644116746;0;1;1;1
"317";-0,534514421196938;14;1;4;0,331102787324169;4;3;-0,564453733706457;-0,859807237634891;0;0;0,876763408013791;9;7;1,44862169802909;0;0;1;1
"318";-0,816784063056105;13;0;1;0,656407226338188;0;3;-0,480425216489644;-0,859807237634891;0;1;-1,25992952737276;2;0;0,242818599055756;0;0;1;1
"319";-0,254150090505094;14;1;4;-0,563484419964382;4;1;-0,289960577464867;0,892855769973374;1;1;-0,191583059679487;9;5;-0,661533725174247;0;0;1;1
"320";0,100066274649221;8;0;4;-0,726136639471391;0;5;-0,256349170578141;0,0165242661692412;1;1;0,876763408013791;11;9;-0,51080833780258;0;1;1;0
"321";-0,99293987307265;2;0;5;-0,482158310210877;2;3;-0,682093657809996;-1,29797298953696;0;1;-1,25992952737276;10;0;-0,736896418860081;0;1;1;1
"322";-0,581910593110876;0;1;3;-1,37674551749943;4;5;-0,368387193533893;-0,859807237634891;0;1;-1,25992952737276;2;9;-1,41516066203258;0;1;1;0
"323";-0,437139209021914;13;1;3;-0,8887888589784;4;1;-0,189126356804691;0,0165242661692412;1;1;-0,191583059679487;9;10;-1,41516066203258;0;1;1;0
"324";-0,934221081051768;13;1;4;-0,563484419964382;0;5;-0,480425216489644;1,76918727377751;1;1;-1,25992952737276;11;9;0,393543986427423;0;0;1;0
"326";-0,217224073273859;10;0;0;-1,21409329799242;0;3;-0,424406205011768;0,892855769973374;1;1;0,876763408013791;10;3;-1,18907258097508;0;0;1;0
"328";0,100066274649221;7;1;4;0,493755006831178;0;1;0,0797648982891123;0,892855769973374;1;1;0,876763408013791;7;2;0,770357454856591;1;0;1;1
"329";-0,875502855076986;0;0;1;2,12027720190127;5;3;-0,536444227967519;0,0165242661692412;1;0;-1,25992952737276;4;6;1,59934708540076;0;0;1;1
"331";0,417357188618398;0;1;3;0,412428897077674;0;5;-0,368387193533893;-0,859807237634891;0;1;0,876763408013791;0;0;0,242818599055756;0;0;1;1
"333";0,35581382656634;8;1;5;-0,319506090703868;5;1;-0,14431114762239;-0,421641485732825;1;1;-0,191583059679487;8;3;-0,209357563059246;0;1;1;0
"334";0,0508315850075738;10;1;3;-1,05144107848541;0;0;-0,368387193533893;0,0165242661692412;1;1;-0,191583059679487;5;11;-0,812259112545914;1;0;1;1
"335";-0,288317765098668;1;0;3;0,0057983483101505;0;2;1,20014512784662;-0,421641485732825;1;1;-1,25992952737276;4;1;0,0167305179982552;0;0;1;1
"336";-0,724888743160005;2;0;3;1,06303777510571;5;3;-0,616335180996577;0,0165242661692412;1;0;0,873836431389973;11;8;1,44862169802909;0;1;1;1
"337";-0,816784063056105;13;1;4;0,331102787324169;5;5;0,0797648982891123;-0,421641485732825;1;4;-1,25992952737276;10;4;0,0167305179982552;0;0;0;1
"338";-1,03991434064326;18;1;4;-0,319506090703868;5;5;-0,592463239445395;0,892855769973374;1;1;-1,25992952737276;9;10;-0,51080833780258;0;0;1;0
"339";-0,978720795080029;14;0;4;0,0871244580636551;5;3;-0,682093657809996;-0,421641485732825;1;1;0,873836431389973;9;5;0,242818599055756;0;0;1;1
"340";-0,851914016017014;18;1;4;-0,726136639471391;5;5;-0,480425216489644;0,892855769973374;1;1;-0,191583059679487;3;11;-0,812259112545914;0;1;1;1
"342";-0,851804769120017;1;0;4;-0,319506090703868;0;3;-0,682093657809996;-0,859807237634891;1;1;0,873836431389973;0;11;0,167455905369922;0;0;1;1
"343";0,35581382656634;8;1;4;0,0871244580636551;5;5;0,0797648982891123;0,454690018071308;1;4;-0,191583059679487;0;11;0,167455905369922;0;1;0;1
"344";-0,464473575115213;13;0;4;-1,05144107848541;4;5;-0,368387193533893;0,454690018071308;0;1;-1,25992952737276;2;1;-0,887621806231748;1;1;1;1
"346";-0,934221081051768;14;0;4;-0,644810529717887;5;3;-0,648482250923271;0,0165242661692412;1;1;-1,25992952737276;8;1;-0,887621806231748;1;1;1;1
"347";-0,217224073273859;13;0;3;-1,37674551749943;5;5;-0,245145368282566;-0,859807237634891;0;1;0,873836431389973;11;9;-1,41516066203258;1;1;1;1
"348";-0,217224073273859;11;1;3;-1,21409329799242;0;5;0,303840944200615;3,27721135774744;1;1;0,873836431389973;11;3;-1,11370988728925;1;0;1;0
"349";0,35581382656634;18;0;4;-0,400832200457373;0;3;0,303840944200615;-0,421641485732825;0;1;-0,191583059679487;4;3;-0,284720256745079;1;1;1;1
"350";-0,559131766017761;1;0;4;-0,726136639471391;4;2;-0,525240425671944;0,892855769973374;1;1;-0,191583059679487;6;4;0,0920932116840887;0;0;1;1
"351";-0,875502855076986;16;1;4;0,900385555598701;4;3;-0,704501262401146;1,33102152187544;1;1;-1,25992952737276;4;6;1,59934708540076;0;0;0;1
"352";-0,96358019403916;14;1;3;1,46966832387323;4;2;-0,480425216489644;-0,859807237634891;1;1;-1,25992952737276;4;1;0,921082842228258;0;0;1;1
"353";-0,875502855076986;13;1;3;1,06303777510571;4;3;-0,480425216489644;-0,859807237634891;0;1;-1,25992952737276;7;7;1,44862169802909;0;1;1;1
"354";0,298866758833552;8;1;3;-0,726136639471391;0;5;0,976069081935122;-0,421641485732825;1;1;-1,25992952737276;6;4;-0,812259112545914;0;1;1;1
"355";-0,112162521128222;8;1;4;-1,05144107848541;0;1;0,0797648982891123;0,892855769973374;1;1;-1,25992952737276;4;6;-1,03834719360341;0;1;1;0
"357";-0,534514421196938;13;0;5;1,38834221411973;0;5;-0,0322731246666389;0,454690018071308;1;1;0,879690384637608;11;4;0,996445535914092;0;0;1;1
"358";0,35581382656634;18;1;4;-0,482158310210877;0;5;-0,14431114762239;-0,421641485732825;1;1;-0,194510036303304;0;7;-0,284720256745079;0;0;1;1
"359";-0,193153528984121;18;0;4;1,38834221411973;5;3;-0,536444227967519;0,454690018071308;1;1;-0,194510036303304;9;11;0,996445535914092;0;0;1;1
"360";0,417357188618398;13;1;4;-0,563484419964382;0;3;0,0125420845156616;1,76918727377751;1;1;0,879690384637608;7;0;-0,736896418860081;0;1;1;0
"361";-0,875502855076986;15;0;1;-1,45807162725293;1;3;-0,738112669287872;-0,421641485732825;1;0;-1,25992952737276;8;6;0,770357454856591;1;1;1;1
"364";-0,875502855076986;11;0;4;1,46966832387323;5;3;-0,62607464633212;-0,421641485732825;1;0;-1,25992952737276;5;2;1,67470977908659;1;0;1;1
"366";-0,934221081051768;13;0;4;-0,319506090703868;0;6;-0,480425216489644;-0,421641485732825;0;1;-1,88044857162201;2;7;-0,284720256745079;0;1;1;1
"367";-1,10450472884318;18;1;3;-0,482158310210877;5;2;-0,480425216489644;0,454690018071308;1;1;-1,79263927290749;8;9;-0,51080833780258;0;1;1;1
"368";0,417357188618398;13;0;4;0,249776677570664;5;3;-0,14431114762239;0,0165242661692412;1;1;0,879690384637608;10;0;0,167455905369922;0;1;1;1
"369";-0,772618882272018;18;0;4;0,16845056781716;5;5;-0,368387193533893;1,76918727377751;1;1;-0,191583059679487;2;6;-0,133994869373412;0;1;1;0
"370";-0,559131766017761;14;0;1;0,493755006831178;5;3;-0,637278448627695;0,0165242661692412;1;1;-0,191583059679487;7;4;1,90079786014409;0;0;1;1
"371";0,417357188618398;18;1;3;-1,13276718823891;5;1;-0,424406205011768;-0,421641485732825;1;1;0,879690384637608;11;10;-1,33979796834675;0;0;1;0
"372";0,417357188618398;13;1;4;-0,0755277614433541;5;5;-0,267552972873716;-0,421641485732825;1;1;0,879690384637608;5;5;0,242818599055756;0;1;1;0
"373";-0,559131766017761;11;0;3;0,0871244580636551;0;5;-0,278756775169292;0,0165242661692412;1;1;-0,191583059679487;3;10;0,393543986427423;0;0;1;1
"374";0,0508315850075738;7;1;3;-0,726136639471391;0;3;0,0797648982891123;-1,29797298953696;1;1;-0,191583059679487;1;0;-0,736896418860081;1;0;1;1
"375";-0,559131766017761;14;0;3;-1,49060207115433;2;5;0,0797648982891123;-0,421641485732825;1;4;-0,902838379267066;0;5;-1,49052335571842;1;0;1;1
"377";0,35581382656634;13;1;4;-0,319506090703868;0;2;-0,368387193533893;-0,421641485732825;0;1;-0,724292805214217;2;0;0,242818599055756;0;0;1;1
"378";-0,217224073273859;1;0;4;-1,05144107848541;4;5;-0,424406205011768;0,0165242661692412;0;1;0,879690384637608;5;6;-1,11370988728925;0;1;1;0
